,label,title,subtitle,num_colors,price,reduced_price,url,description,colors,n_reviews,avg_stars
288,,Nike Air Force 1 '07 Premium,Women's Shoes,3 Colors,$140,$98.97,https://www.nike.com/t/air-force-1-07-premium-womens-shoes-6xVZ4x/DV2223-100,"Step into never-ending style with the Air Force 1 ’07 Premium. Inspired by LA’s open-air flea markets, it brings the heat with an old-meets-new aesthetic. Mixed and matched materials pair with exaggerated stitching and frayed details to create a crafty DIY look that honors the streetwear mecca’s flair for pushing boundaries and breathing new life into hand-me-downs. For extra sunny vibes, we embroidered California poppies throughout.",White/Metallic Gold/Coconut Milk/Black; Racer Blue/White/University Blue; Habanero Red/Coconut Milk/Vivid Sulfur/Light Curry; Sail/Coconut Milk/White Onyx/Dark Marina Blue; Design your own Nike By You product,2,5
289,,Nike Air Max Alpha Trainer 5,Men's Training Shoes,9 Colors,$90,,https://www.nike.com/t/air-max-alpha-trainer-5-mens-training-shoes-7LjRM6/DM0829-009,"Finish your last rep with power and rack it with a roar that stuns the gym floor in the Nike Air Max Alpha Trainer 5. Max Air cushioning offers comfortable stability for lifting whether it’s a light or heavy day. A wide, flat base gives you enhanced stability and grip for all kinds of tough workouts without sacrificing style, as you roam from station to station and set to set.",Pure Platinum/Black/Green Abyss/Volt; Iron Grey/Black/Gum Medium Brown/Phantom; White/Bright Crimson/Obsidian; Sail/Anthracite/Blue Lightning/Hyper Royal; Black/Black/Dark Smoke Grey; Black/Black/White; Smoke Grey/Dark Smoke Grey/Dark Grey/White; Cobblestone/Flat Pewter/White/Light Crimson; Phantom/White/Flat Pewter/Green Strike,77,4.6
290,,Nike Dynamo Go,Baby/Toddler Easy On/Off Shoes,6 Colors,$58,,https://www.nike.com/t/dynamo-go-baby-toddler-easy-on-off-shoes-LwLCdK/DH3438-004,"Easy, snug and built for anytime play—the Nike Dynamo Go will be your little one’s next fave. What we love most is that kiddos can stomp down on the collapsible heel and slip in quick and easy. And if they're not quite ready to do it themselves, you can show them how it works so they can be free and independent! It’s also soft and plush in the best places so the fun never stops.",Violet Frost/Midnight Navy/Vivid Purple/Metallic Silver; Pure Platinum/Black/Light Photo Blue/Stadium Green; Medium Soft Pink/Elemental Pink/Hyper Pink/Black; Black/University Red/White; Coconut Milk/Photon Dust/Sea Coral/White; Black/Bright Spruce/Phantom/Volt,6,4.2
291,,Nike Air Presto Mid Utility,Men's Shoes,4 Colors,$150,$73.97,https://www.nike.com/t/air-presto-mid-utility-mens-shoes-5Q7PsF/DC8751-800,"Don't worry about the shift from sunny days to winter months in the Nike Air Presto Mid Utility. Crafted with stretchy fabric on the upper that's designed to help you stay dry, it delivers extra toughness. Its warm liner keeps that favorite T-shirt comfort you know.",Anthracite/Summit White/Particle Grey/University Blue; Orange/Black/White/Orange; Black/Black; Baroque Brown/Sesame/Sequoia/Canyon Rust,90,4.7
292,,"Tatum 1 ""Zoo""",Baby/Toddler Shoes,2 Colors,$55,,https://www.nike.com/t/tatum-1-zoo-baby-toddler-shoes-3VRcbk/FJ4655-001,"Family time is just as important to Jayson Tatum as his on-court minutes, and that's what this premium colorway is all about. The Tatum 1 ""Zoo"" takes a walk on the wild side, with a design inspired by Jay's favorite place to bring his son. Swaths of giraffe, zebra and big cat prints criss-cross the upper, adding layers of texture and color. Embroidery on the tongue and eyestays keeps the animal theme on the prowl. And classic pops of red tie the look back to Jordan heritage.",White/University Blue/University Gold/University Red; Black/University Red/Beach/Metallic Gold,0,0
293,,Nike Flex Runner 2 JP,Little Kids' Easy On/Off Shoes,1 Color,$50,$42.97,https://www.nike.com/t/flex-runner-2-jp-little-kids-easy-on-off-shoes-6cCXlF/DV3100-001,"Grab some washable markers, highlighters or crayons! Our special edition of the Nike Flex Runner 2 is made for all budding artists and athletes alike. Designed with erasable material, kids can feel free to color in the blanks with their own style. Then rock these no-lace shoes on their way to playtime, practice and recess.",,2,5
294,Just In,Nike Force 1 LV8,Little Kids' Shoes,1 Color,$80,,https://www.nike.com/t/force-1-lv8-little-kids-shoes-FwvWjF/FJ4806-100,"Little ones can explore the day away in these reimagined classics. Designed to be durable and easy to style (just like the original AF1), this Nike Force 1 LV8 features crisp leather and fun colors to help kiddos enjoy every step. Plus, plush ankle padding helps keep little feet comfy.",,0,0
295,,Nike Pegasus Trail 2,Women's Trail Running Shoes,1 Color,$130,$91.97,https://www.nike.com/t/pegasus-trail-2-womens-trail-running-shoes-JNVF2M/CK4309-401,"Find your wings on the path less traveled. The Nike Pegasus Trail 2 delivers durability and responsiveness to runners, trail athletes and outdoor enthusiasts. Versatile enough for your everyday miles, it features an ideal fit with plush cushioning and tough traction.",,57,4.5
296,Sustainable Materials,Nike Free Run 5.0,Women's Road Running Shoes,8 Colors,$100,,https://www.nike.com/t/free-run-5-womens-road-running-shoes-0PFsLM/CZ1891-602,"The sock-like fit and lightweight feel of this Nike Free was made to transition from running to training to your everyday routine. Made with at least 20% recycled content by weight, it combines the flexibility you love with a contained design that will help keep you close to the ground for that barefoot feeling. A new foam is lighter, softer and more responsive than previous versions so you can keep moving in comfort whether you’re on the pavement or track.",Platinum Violet/Champagne/White; Black/Anthracite/Wheat Gold/Noise Aqua; Pure Platinum/Ghost/Metallic Silver; White/Platinum Tint/Team Orange/Black; Black; Medium Soft Pink/Pink Foam/Summit White/Light Crimson; Lilac/Black/Barely Grape/Racer Blue; Pure Platinum/Barely Green/Mint Foam/White,368,4.6
297,,Jordan Super Play,Men's Slides,1 Color,$55,$46.97,https://www.nike.com/t/jordan-super-play-mens-slides-J5bFRH/DM1683-100,Your feet deserve nothing but the best. These slides offer lightweight foam and plush underfoot cushioning—premium comfort you'll look forward to after your next big game.,,6,5
298,,Nike Air Max Dawn,Women's Shoes,10 Colors,$115,$80.97,https://www.nike.com/t/air-max-dawn-womens-shoes-224mWf/DR2395-600,Root yourself to sporty track DNA with this throwback design. The Air Max Dawn is thoughtfully crafted with Air cushioning and era-echoing fabrics (like synthetic suede and synthetic leather) to deliver classic vibes. Modern design lines on the midsole and heel keep your look fresh. Lace up and give your day a look-good forecast.,White/Medium Soft Pink/Baltic Blue/White; Summit White/Pure Platinum/White/Medium Blue; Light Soft Pink/White/Sail/Shimmer; White/Light Orewood Brown/Black/Mantra Orange; Light Orewood Brown/Sanded Gold/Light Madder Root/Sail; Phantom/Light Bone/Atmosphere/Summit White; White/Light Liquid Lime/Light Thistle/Peach Cream; White/Light Bone/Black/Picante Red; White/Total Orange/Black; Black/Metallic Silver/Total Orange/Summit White,1,5
299,,Nike Force 1 Low,Baby/Toddler Shoes,2 Colors,$55,,https://www.nike.com/t/force-1-low-baby-toddler-shoes-dC0xmX/FJ3486-102,"First on the basketball courts in the '80s. Now wearable everywhere from class to the playground, they've been an icon for decades—meaning a long time! Smooth, durable leather is built to last for many days of play, and the rubber outsole gives traction so littles can move on many surfaces. This is what legends are made of.",White/Laser Orange/Indigo Haze/Coral Chalk; White/Black,0,0
300,,Jordan 6 Rings,Big Kids' Shoes,6 Colors,$135,$80.97,https://www.nike.com/t/jordan-6-rings-big-kids-shoes-fMSFMP/323419-140,"Celebrate the legendary career of ""His Airness"" with the Jordan 6 Rings. Incorporating key features of each shoe worn during the championship series, it has premium details and lightweight cushioning for a luxe look.",White/Black/Lucky Green; Coral Chalk/White/Desert Berry; White/Black/University Red; White/White/Cool Grey; White/University Red/Light Steel Grey/True Blue; Black/White/Gym Red,365,4.8
301,Sustainable Materials,Nike Pegasus Turbo,Women's Road Running Shoes,9 Colors,$150,,https://www.nike.com/t/pegasus-turbo-womens-road-running-shoes-v0hK3R/DM3414-100,"Let the Nike Pegasus Turbo help you log the hard miles. Made with at least 50% recycled content by total weight of product, this esteemed stallion gives you a stretchy, just-right feel. Complete with lighter, responsive foam, it's made to help you increase tempo without sacrificing comfort as you push toward a personal best.",Fuchsia Dream/Racer Blue/Baltic Blue/Bright Crimson; White/Pinksicle/Orange Trance/University Blue; Pure Platinum/Black/Medium Blue/Bright Crimson; Black/Anthracite/Cave Purple/Peach Cream; White/Sea Coral/Black/Topaz Gold; Black/Off Noir/Sesame/Sail; Pink Oxford/Barely Rose/White/White; Black/White; Black/Anthracite/Noise Aqua/White,122,4.3
302,Sustainable Materials,Nike Phantom GX Club IC,Indoor/Court Soccer Shoes,2 Colors,$60,,https://www.nike.com/t/phantom-gx-club-ic-indoor-court-soccer-shoes-wzsW7M/DD9485-010,"Whether you’re starting out or just playing for fun, Club shoes get you on the field without compromising on quality. With synthetic leather and asymmetric lacing, they help provide precision touch to help you bury goals in the back of the net or set up a teammate with a pinpoint pass that swings the game in your favor.",Black/Dark Smoke Grey/Total Orange/Summit White; Baltic Blue/White/Laser Blue/Pink Blast,0,0
303,,Nike Gift Card,,9 Colors,,,https://www.nike.com/t/gift-card-RpyEVO/GIFTCARD-7441,"Mailed in a mini Nike shoebox, this gift card unlocks a world of footwear, apparel, and equipment. Gift Cards are redeemable at Nike.com, Converse.com, and at Nike and Converse-owned retail locations in the United States and Puerto Rico, or by phone at 1-800-806-6453.",; ; ; ; ; ; ; ; ; ; ; ; ; ,,
304,Just In,Cosmic Unity 3,Basketball Shoes,2 Colors,$160,,https://www.nike.com/t/cosmic-unity-3-basketball-shoes-0zGs9z/DV2757-001,"Better for your game, designed with sustainability in mind—2 things you care about—the Cosmic Unity 3 has a secure, lightweight design for a low-to-the-ground feel. It gives you cloud-like cushioning for explosive speed and quick changes in direction, the difference-makers in a game that’s becoming more extraterrestrial.",Phantom/Bright Cactus/Light Bone/Medium Soft Pink; Black/Sail/Pink Spell/Brilliant Orange,51,4.1
305,,Nike Waffle One Vintage,Women's Shoes,7 Colors,$110,,https://www.nike.com/t/waffle-one-vintage-womens-shoes-qk5cz3/DX2929-600,"History without the books. Now that's fun. Sophisticated all around, we especially love the suede overlays paired with the aged effect on the midsole. The gum-colored outsole gives the vintage vibes a boost, while molded lugs on the iconic Waffle pattern deliver even more support. Waffles aren't just for breakfast anymore—you'll want to wear these kicks 'til dinnertime.",White/Picante Red/Sail/Summit White; Picante Red/Light Photo Blue/Coconut Milk/Sail; Burgundy Crush/Desert Berry/Black/Phantom; Game Royal/Stadium Green/Picante Red/Citron Pulse; White/Black/White; Black/Vivid Purple/Team Red/Light Iron Ore; Pearl White/Madder Root/Game Royal/Rush Orange,0,0
306,,Nike Gripknit Phantom GX Elite Dynamic Fit FG,Firm-Ground Soccer Cleats,3 Colors,$275,,https://www.nike.com/t/gripknit-phantom-gx-elite-dynamic-fit-fg-firm-ground-soccer-cleats-qC22Bz/DC9969-010,"Obsessed with perfecting your craft? We design Elite cleats for you and the world’s biggest stars to give you high-level quality, because you demand greatness from yourself and your footwear. Made with revolutionary Nike Gripknit, these cleats provide better touch on the ball in an intuitive design that helps enhance your precision both when striking and during close control. This version has a Dynamic Fit collar, which wraps your ankle in soft, stretchy fabric for a secure feel.﻿",Barely Volt/Barely Grape/Gridiron; Black/Dark Smoke Grey/Total Orange/Summit White; Baltic Blue/White/Laser Blue/Pink Blast; Design your own Nike By You product,30,4.7
307,,Nike Roshe G,Women's Golf Shoes,2 Colors,$80,$56.97,https://www.nike.com/t/roshe-g-womens-golf-shoes-7dFSmR/CD6066-616,"Inspired by a Nike icon, the Nike Roshe G elevates your look with plush, breathable materials. Its integrated traction pattern means you won't lose time transitioning from the course to the concrete.",Pink Oxford/Hyper Pink/Desert Berry/Sail; Black/White/Metallic White,90,4.7
308,,Nike Force 1 LV8,Little Kids' Shoes,1 Color,$80,$68.97,https://www.nike.com/t/force-1-lv8-little-kids-shoes-L3Gs3j/FD1032-600,"Why give candy when you can give candy-inspired sneakers? Inspired by the AF1, this sweet Nike Force 1 brings legendary style to a new generation. Shiny patent leather and Swoosh designs full of 3-D hearts give these kicks a look your little one will love.",,2,4.5
309,,"Nike SFB Field 2 8"" GORE-TEX",Tactical Boot,1 Color,$190,$133.97,https://www.nike.com/t/sfb-field-2-8-gore-tex-tactical-boot-hk7SJs/AQ1199-001,"Made with waterproof fabric and durable leather, the Nike SFB Field 2 8"" GORE-TEX is a lightweight yet high-performance boot designed to support heavier loads in all theaters. The sole is equipped with an aggressive tread pattern that provides exceptional traction over challenging terrain, while an internal rock shield helps prevent punctures.",,13,4.1
310,Sustainable Materials,Nike Hyperdiamond 4 Keystone,Women's Softball Cleats,2 Colors,$40,,https://www.nike.com/t/hyperdiamond-4-keystone-womens-softball-cleats-6gFh7z/CZ5918-010,"The Nike Hyperdiamond 4 Keystone is all about lightweight comfort on the diamond. Molded details on the upper add durability, while a flexible rubber sole with studs helps give you traction throughout the game or practice.",White/Pure Platinum/Wolf Grey/Black; Black/Dark Smoke Grey/Wolf Grey/White; Black/Dynamic Turquoise/White,131,4.8
311,,Nike Fontanka Waffle,Women's Shoes,2 Colors,$105,$76.97,https://www.nike.com/t/fontanka-waffle-womens-shoes-BxR6dQ/DC3579-005,"Let a new wave of style take hold in the Nike Fontanka Waffle. Crossing fashion with sport, the sleek track design nods to the iconic Daybreak and features classic suede details and a Waffle sole. Embroidered Swooshes, deco-stitching, and the soft collar merge craft with comfort.",Black/Dark Obsidian/Gum Light Brown/White; Burnt Sunrise/Black/Gum Medium Brown/Pink Prime,45,4.4
